CCB,LON,LAT,ZONE_NM,SI_NM
KT,127.0857451,37.5452135,카페베네-구의사거리점,서울
KT,127.0838869,37.5368906,카페베네-구의점1,서울
KT,126.7023136,35.9646054,카페베네-군산나운점,전북
KT,126.7188863,35.9642509,카페베네-군산수송사거리점,전북
KT,126.7090634,35.9642231,카페베네-군산수송점,전북
KT,126.7163322,35.98417,카페베네-군산중앙점,전북
KT,127.0784904,37.5561292,카페베네-군자역점,서울
KT,126.9438366,37.3459694,카페베네-군포문화회관 사거리점,경기
KT,127.1431785,37.5451784,카페베네-굽은다리역점,서울
KT,127.5927803,36.9929789,카페베네-금왕점,충북
KT,127.1116678,37.28051,카페베네-기흥구청점,경기
KT,127.0252982,37.6019694,카페베네-길음역점,서울
KT,128.1182027,36.1347926,카페베네-김천신음점,경북
KT,126.7179191,37.619632,카페베네-김포사우점,경기
KT,128.8666916,35.2328393,카페베네-김해내외동점,경남
KT,128.7952826,35.1780492,카페베네-김해장유1호점,경남
KT,128.7354446,35.3078775,카페베네-김해진영점,경남
KT,126.6704962,37.4078996,카페베네-나사렛병원점,인천
KT,126.9609681,37.4775485,카페베네-낙성대점,서울
KT,126.975145,37.5565217,카페베네-남대문5가점,서울
KT,126.8598358,37.5220993,카페베네-남부지원점,서울
KT,127.0160956,37.4857289,카페베네-남부터미널블루핀점,서울
KT,126.9730352,37.483982,카페베네-남성역점,서울
KT,127.1878264,37.7113358,카페베네-남양주 진접지구점,경기
KT,127.136463,37.5970757,카페베네-남양주세무서점,경기
KT,127.16088,37.4546924,카페베네-남한산성역점,경기
KT,128.0362633,34.8037056,카페베네-남해원예마을점,경남
KT,126.9947716,37.48772,카페베네-내방역점,서울
KT,126.9456831,37.5133683,카페베네-노량진역점,서울
KT,127.0597024,37.6543877,카페베네-노원교보점,서울
KT,127.0257605,37.5007556,카페베네-강남대로점,서울
KT,127.1269594,37.2704081,카페베네-강남대점,경기
KT,127.0525004,37.5152016,카페베네-강남보건소점,서울
KT,127.0451693,37.518125,카페베네-강남세무서점,서울
KT,127.0275062,37.4995662,카페베네-강남역씨티점,서울
KT,127.1228007,37.5295605,카페베네-강동구청점,서울
KT,128.9142826,37.7989517,카페베네-강릉경포대점,강원
KT,128.8783757,37.7654666,카페베네-강릉교동점,강원
KT,128.9497607,37.7707848,카페베네-강릉안목항점,강원
KT,128.8991552,37.7569422,카페베네-강릉옥천,강원
KT,127.0274602,37.6390962,카페베네-강북구청,서울
KT,126.8495268,37.5520631,카페베네-강서구청점,서울
KT,126.8567893,37.4970364,카페베네-개봉사거리점,서울
KT,126.8588935,37.4940896,카페베네-개봉역점,서울
KT,128.6216465,34.890277,카페베네-거제고현점,경남
KT,127.0726183,37.5376127,카페베네-건대스타시티점,서울
KT,127.0727712,37.5451809,카페베네-건대역점B1,서울
KT,126.7830297,37.6676254,코델라카페-정발산동,경기
KT,127.0725686,37.1999049,캄리좌훈카페-동탄반송점,경기
KT,127.0414301,37.2065702,캄리좌훈카페-병점동,경기
KT,126.9779965,37.5612111,카페팔라쪼-남대문본점1,서울
KT,126.9779965,37.5612111,카페팔라쪼-남대문본점2,서울
KT,129.0585692,35.1550466,카페펀-커피체인점,부산
KT,128.1077935,35.1534589,카페펠리체-카페펠리체,경남
KT,127.0343027,37.4940724,카페포우즈-역삼점,서울
KT,127.0747057,37.3158332,카페폴카-성복동,경기
KT,127.0387094,37.552989,카페푸론트-행당동점,서울
KT,127.0035235,37.5820342,카페푸치노스-동숭동,서울
KT,126.9161967,37.6115617,카페프레소-구산동,서울
KT,127.0359826,37.4866398,카페프레트젤-도곡점,서울
KT,127.0113767,37.5565783,카페프리아스-신당동,서울
KT,127.0623312,37.6555926,카페프린세스-상계동,서울
KT,127.0016871,37.2659137,카페프린스-매산로1가,경기
KT,126.8655288,37.3018681,카페프린스-본오3동,경기
KT,126.7361386,37.3446022,카페프린스-정왕동,경기
KT,127.0266213,37.5228609,카페플라플라-신사동점,서울
KT,127.0321031,37.4972333,카페플래닛-역삼동,서울
KT,127.9024236,35.6880315,카페베네-경남 거창점,경남
KT,128.558868,35.1802649,카페베네-경남대점,경남
KT,126.9728285,37.5761252,카페베네-경복궁역점,서울
KT,128.6079406,35.8926401,카페베네-경북대북문점,대구
KT,128.7367555,35.8239413,카페베네-경산 중방점,경북
KT,129.2144385,35.8644986,카페베네-경주 황성점,경북
KT,129.2132294,35.8416069,카페베네-경주노동아카데미점,경북
KT,129.2130204,35.8640731,카페베네-경주황성점,경북
KT,127.0544428,37.5903516,카페베네-경희대점,서울
KT,126.7262063,37.5436087,카페베네-계산역점,인천
KT,127.1544873,37.5525675,카페베네-고덕역점,서울
KT,126.8664203,37.5000828,카페베네-고척동양대점,서울
KT,127.1721102,37.0004381,카페베네-공도점,경기
KT,127.0730516,37.6261,카페베네-공릉역점,서울
KT,127.1247417,36.4546147,카페베네-공주 중동점,충남
KT,127.1379047,36.470424,카페베네-공주신관점,충남
KT,127.0765177,37.6293475,카페베네-과학기술대점,서울
KT,127.3402505,36.2997205,카페베네-관저동,대전
KT,127.0269635,37.3226282,카페베네-광교신대역점,경기
KT,126.8537114,37.478437,카페베네-광명사거리점,경기
KT,126.8764366,37.4723246,카페베네-광명세이브존점,경기
KT,126.8948441,37.4445757,카페베네-광명소하점,경기
KT,126.869678,37.474001,카페베네-광명철산점,경기
KT,129.0349098,35.0989571,카페베네-광복로점,부산
KT,129.1201317,35.1547761,카페베네-광안1호점,부산
KT,127.0954964,37.5419313,카페베네-광장자이점,서울
KT,127.1064934,37.5477917,카페베네-광장점,서울
KT,126.8596653,35.1585338,카페베네-광주518점,광주
KT,127.2582691,37.4091764,카페베네-광주경안점,경기
KT,126.8584868,35.1772184,카페베네-광주동림2지구점,광주
KT,126.8967062,35.1781312,카페베네-광주용봉점,광주
KT,126.9141226,35.1487196,카페베네-광주충장로2호점,광주
KT,126.9174385,35.1470259,카페베네-광주충장로점,광주
KT,127.0296981,37.5869557,카페바른생활-안암동5가,서울
KT,127.0351811,37.5015637,카페바리-역삼점,서울
KT,127.0113069,37.4786094,카페바우하우스-예술의전당점,서울
KT,127.505478,36.6305851,카페바인-청주금천점,충북
KT,126.6515593,37.3948805,카페베네,인천
KT,128.4692038,36.0832499,카페베네 가산컨트리클럽지점,경북
KT,127.1404521,36.4753819,카페베네 공주대점,충남
KT,126.8492173,35.1537145,카페베네 광주상무지구점,광주
KT,126.8381975,35.1964453,카페베네 광주신창점,광주
KT,126.9124584,35.1778608,카페베네 광주전남대점,광주
KT,126.8539245,35.1512948,카페베네 광주치평점,광주
KT,128.5360926,35.8076216,카페베네 대구대곡점,대구
KT,128.6347799,35.8700747,카페베네 대구만촌점,대구
KT,128.6415211,35.8209487,카페베네 대구범물점,대구
KT,128.5768732,35.840491,카페베네 대구앞산점,대구
KT,128.5539608,35.8561211,카페베네 대구칠호광장점,대구
KT,127.4579836,36.3069634,카페베네 대전가오동점,대전
KT,127.2451231,37.6542152,케이카페-호평동,경기
KT,127.029767,37.2616102,케익앤커피드라마-권선동,경기
KT,128.5949901,35.8675177,카페플로리안,대구
KT,129.0886408,35.231445,카페플로리안-장전동,부산
KT,126.7688993,37.6603905,카페피아체레-장항동,경기
KT,126.9255177,37.5558336,카페필인-서교동,서울
KT,126.8499448,35.1537259,카페하라 -치평동,광주
KT,126.7919143,37.4804307,카페헬로우-소사본동,경기
KT,126.9950049,37.4246825,카페홍두-별양동,경기
KT,127.0956975,37.6043103,카페홍시-신내동,서울
KT,127.0811263,37.5110379,카페휘트니-잠실점,서울
KT,129.0284936,35.0991289,카푸치노커피-창선동2가,부산
KT,127.0274771,37.5036414,카페진락-신논현점,서울
KT,126.9864782,37.5690214,카페집-관철동,서울
KT,126.7181118,35.0318083,카페집-중앙동,전남
KT,126.9227499,37.6007382,카페짚푸라기-응암동,서울
KT,126.9818615,37.5822755,카페창희-카운터,서울
KT,126.9818615,37.5822755,카페창희-휴게공간,서울
KT,126.9818615,37.5822755,카페창희-휴게실,서울
KT,128.6780713,35.2241211,카페첸창원점-중앙동,경남
KT,127.0505071,37.7421213,카페초인목-의정부1동점,경기
KT,126.7385057,37.4006643,카페춘자-논현동,인천
KT,126.9578335,37.4949282,카페카렌-숭실대점,서울
KT,126.9632577,37.3938228,카페카푸치노-관양동,경기
KT,126.9483129,37.3707129,카페칸타타-금정점,경기
KT,126.9448825,37.512553,카페칸타타-노량진점,서울
KT,127.0477029,37.5055164,카페칸타타-선릉점,서울
KT,127.0296921,37.5831505,카페칸타타-안암점,서울
KT,126.9235705,37.3990962,카페칸타타-안양1번가점,경기
KT,127.3788344,36.3528799,카페베네 대전둔산점,대전
KT,127.3890377,36.3527541,카페베네 대전법원점,대전
KT,127.3641881,36.3578994,카페베네 대전월평점,대전
KT,127.3842048,36.3439458,카페베네 대전자생병원점,대전
KT,126.4816856,34.9904542,카페베네 목포도청점,전남
KT,126.4191894,34.8037569,카페베네 목포상동점,전남
KT,126.4248296,34.805402,카페베네 목포하당1호점,전남
KT,127.5193909,34.96053,카페베네 순천조례점,전남
KT,126.4930697,33.4859919,카페베네 신제주연동점,제주
KT,126.8364913,37.3185883,카페베네 안산중앙점,경기
KT,128.7531181,35.8369431,카페베네 영남대점,경북
KT,126.9583784,35.9634549,카페베네 익산원광대점,전북
KT,127.1259322,35.8146147,카페베네 전주mbc점,전북
KT,127.1159695,35.8198334,카페베네 전주중화산점,전북
KT,126.4783486,33.485812,카페베네 제주노형타워점,제주
KT,126.5252713,33.5134868,카페베네 제주점,제주
KT,127.4471974,36.1942861,카페베네 중부대점,충남
KT,127.4244388,36.6240416,카페베네 청주강서점,충북
KT,127.4687843,36.6109584,카페베네 청주산남점,충북
KT,127.4603745,36.6334309,카페베네 충북대중문점,충북
KT,127.5321341,36.5573058,카페베네 충북오송프라자점,충북
KT,128.5611616,35.9433528,카페베네 칠곡점,대구
KT,129.3725595,36.0670415,카페베네 포항두호점,경북
KT,129.3753816,36.0533502,카페베네 포항북부해수욕장점,경북
KT,127.7352019,37.8760356,카페베네(춘천팔호광장점),강원
KT,126.9234386,37.5233278,카페베네-HP지점,서울
KT,126.9294285,37.518604,카페베네-KBS별관점-1,서울
KT,127.4430202,36.6166517,카페베네-가경점,충북
KT,126.8917581,37.4768775,카페베네-가산대륭포스트타워점,서울
KT,128.9042265,35.2435247,카페베네-감해인제대점,경남
KT,127.03905,37.5167581,카페베네-강남구청역점,서울
KT,127.042802,37.5124311,카페베네-강남구청점,서울
KT,127.1554976,36.8176253,카페레이-천안신부점,충남
KT,127.1849551,37.1404472,카페레이크-창리,경기
KT,129.0594094,35.1565292,카페레자미-서면점,부산
KT,127.5041959,36.6305149,카페로드비,충북
KT,127.0294878,37.4913415,카페루나-서초점,서울
KT,126.8380276,37.3185349,카페루미-고잔동,경기
KT,126.8380276,37.3185349,카페루미-고잔동,경기
KT,127.0037064,37.5815681,카페루미-대학로점,서울
KT,126.9225763,37.3997467,카페루미-안양점,경기
KT,126.7708412,37.6575411,카페루미-일산점,경기
KT,128.1066591,35.1530028,카페루미-카페루미,경남
KT,127.0188711,37.5166201,카페루시안-잠원동,서울
KT,127.0372438,37.5093304,카페루이스-논현점,서울
KT,126.9344613,37.4694895,카페루이스-대학동점,서울
KT,127.0450977,37.4848496,카페루이스-매봉역점,서울
KT,126.9632777,37.5341606,카페루이스-용산점,서울
KT,127.0829527,37.5378709,카페루이스-자양,서울
KT,127.0006887,37.2674074,케롬카페당구클럽-매산로1가,경기
KT,126.9458709,37.5590229,카페칸타타-이대점,서울
KT,127.0408203,37.5597775,카페칸타타-한양대점,서울
KT,126.9236241,37.553716,카페칸타타-홍대점,서울
KT,129.0116339,35.2351995,카페칸타타-화명점,부산
KT,127.0702001,37.5485531,카페칸타타-화양점,서울
KT,127.1540692,37.5546089,카페칸타페-고덕점,서울
KT,129.1612858,35.1638251,카페캔디-해운대,부산
KT,126.7537109,37.5050987,카페커스-상동,경기
KT,127.0316257,37.2635754,카페커스-인계동,경기
KT,126.9536435,37.3909818,카페커온-범계점-범계동,경기
KT,127.21925,37.2689,카페컴온-둔전리,경기
KT,126.7801781,37.7598688,카페컴온-파주점,경기
KT,127.0296014,37.5145435,카페컴온플러스-학동점,서울
KT,126.9834551,37.5633252,카페코지-명동점,서울
KT,126.9252077,37.5559812,카페쿠나-서교동,서울
KT,127.1291031,35.8415047,카페크레디-금암1동,전북
KT,127.4458534,36.3350836,카페크레아,대전
KT,126.9464424,37.483811,카페크레아레-봉천동,서울
KT,127.3778022,36.3532224,카페크렘,대전
KT,126.9202221,37.5502637,카페클락와이즈-서교동,서울
KT,126.7675993,37.4899125,카페클랍클랍-중동,경기
KT,127.0894942,37.5358103,카페테라스-구의동,서울
KT,127.0338967,37.4617573,카페테라스-양재점,서울
KT,127.108832,36.9939486,카페테리아-비전동,경기
KT,128.8076582,35.2026126,카페토리노-삼문리,경남
KT,126.83486,37.3188056,카페토프레소-고잔동,경기
KT,127.1123212,37.2797931,카페토피아,경기
KT,126.4818957,33.4877957,카페트리,제주
KT,128.565831,35.8390128,카페트리,대구
KT,127.0032468,37.5644058,카페트리-쌍림동,서울
KT,126.8094878,37.4849908,카페티에라-역곡동,경기
KT,126.9856013,37.5699077,카페파스쿠찌-종각역점,서울
KT,126.9187162,35.1456762,카페파스티-광산동,광주
KT,126.8499567,35.1491407,카페파타고니아-파타고니아-1,광주
KT,128.6272099,35.8225375,카페앤-성건점,대구
KT,129.198383,35.8474537,카페앤-카페앤,경북
KT,126.9161418,35.1511264,카페앤스마트-금남로4가,광주
KT,128.7311623,35.8680964,카페앤스터프-신서점,대구
KT,127.1098365,37.3214677,카페어썸-보정동,경기
KT,127.3875041,36.3393033,카페에스프레소-대전괴정점,대전
KT,127.0106331,37.5010714,카페에스프레시보,서울
KT,127.0662301,37.5601731,카페에이동-용답동,서울
KT,127.112922,37.3219792,카페엔,경기
KT,127.0142685,37.6366612,카페엘로이-수유동,서울
KT,127.1062089,37.5101887,카페엘루체-송파동,서울
KT,127.0273947,37.5254244,카페엘리-압구정점,서울
KT,127.0629745,37.0672946,카페엘리스-서정동,경기
KT,126.9169491,37.5476865,카페엠바오-합정동,서울
KT,128.6386166,35.8225324,카페엣-황금점,대구
KT,127.1469442,35.8212956,카페연-경원동3가,전북
KT,128.605652,35.857558,카페예환-대봉점,대구
KT,126.8967239,37.536103,카페오가닉-양평동4가,서울
KT,127.0390857,37.5010918,카페루카-역삼점,서울
KT,129.1642651,35.1641507,카페루카-해운대점,부산
KT,126.9196972,37.6189525,카페룸스룸스-갈현동,서울
KT,127.0560338,37.519545,카페르쁘띠-삼성동,서울
KT,127.0560338,37.519545,카페르쁘띠-삼성동-1,서울
KT,126.832875,37.3175939,카페르샤-고잔동,경기
KT,127.0431767,37.5047923,카페리나-역삼동,서울
KT,127.1549888,36.8176118,카페리뽀조-천안신부점,충남
KT,127.5125098,34.9476145,카페리앙-연향동,전남
KT,127.0159328,37.4865935,카페리카-서초동,서울
KT,127.064611,37.2103374,카페마노-반송동,경기
KT,127.3520992,36.3616188,카페마듀-궁동-1,대전
KT,127.0027248,37.2674137,카페마로네-매산로1가,경기
KT,126.8185052,37.1604108,카페마루-장덕동,경기
KT,126.4235991,34.80196,카페마마스,전남
KT,129.0801324,35.2049965,카페만화-명륜동,부산
KT,129.0113256,35.2355049,카페만화-화명동,부산
KT,127.316936,36.3876093,카페맘-지족동,대전
KT,126.9666189,37.5274357,카페맘-한강로2가점,서울
KT,126.9187744,35.149659,카페맥다원-맥다원-1,광주
KT,127.1089547,37.5055708,카페머그-송파동,서울
KT,127.4045261,36.3220953,카페메종-대전오류점,대전
KT,126.9061797,35.1391701,카페메카-백운동,광주
KT,126.8753027,35.1708,카페모네-운암점,광주
